User_ID_Alias,User_Age,User_Gender,User_Occupation,User_ZipCode
5882,25,M,7,94117
5883,25,M,20,90048
5884,25,M,0,91403
5885,25,M,0,70119
5886,25,M,17,33028
5887,25,M,4,92821
5888,50,M,6,70808
5889,45,M,0,43615
5890,25,M,12,2144
5891,56,M,3,94561
5892,35,F,4,78212
5893,25,M,2,55118
5894,25,F,4,78223
5895,25,M,17,90048
5896,18,F,4,78209
5897,25,F,0,78240
5898,35,F,0,78253
5899,56,M,16,92106
5900,35,F,0,55406
5901,25,M,0,91604
5902,25,M,1,27106
5903,25,M,4,43201
5904,35,M,1,83301
5905,25,F,3,79411
5906,18,F,4,2464
5907,25,M,20,64114
5908,50,M,20,20009
5909,25,M,1,96930
5910,35,M,17,97124
5911,25,F,7,78230
5912,18,F,20,55410
5913,1,F,10,74114
5914,50,M,19,13903
5915,45,F,2,43229
5916,25,F,7,78232
5917,50,M,7,19462
5918,25,M,4,1002
5919,45,M,11,70802
5920,25,M,7,89117
5921,50,F,1,94550
5922,25,F,9,76120
5923,25,F,14,89511
5924,25,M,17,95926
5925,25,F,6,6114
5926,45,F,3,91306
5927,35,M,14,85331
5928,1,F,0,1036
5929,25,M,14,98109
5930,18,M,12,10021
5931,35,M,7,60510
5932,35,M,17,30303
5933,50,M,7,30066
5934,18,M,12,2138
5935,35,M,7,2135
5936,18,F,0,2138
5937,18,M,4,20057
5938,35,F,20,61821
5939,25,M,1,77064
5940,25,M,7,2139
5941,35,M,0,70748
5942,25,M,11,6851
5943,35,M,0,79606
5944,25,M,1,43026
5945,50,M,20,48230
5946,25,M,0,60657
5947,25,M,20,2152
5948,35,M,17,30024
5949,25,M,7,60628
5950,45,M,14,94301
5951,45,F,12,954025
5952,25,M,2,11217
5953,35,F,20,78006
5954,45,F,20,10033
5955,18,M,20,91330
5956,18,F,0,47901
5957,35,M,2,91344
5958,18,M,0,47933
5959,25,M,6,15146
5960,35,M,0,55417
5961,50,F,7,65712
5962,45,M,1,14760
5963,35,F,0,33607
5964,25,M,15,2140
5965,35,F,17,78681
5966,18,F,7,94111
5967,18,M,14,90038
5968,25,M,2,98227
5969,25,M,14,77075
5970,18,M,0,35115
5971,25,F,0,60640
5972,45,F,15,77040
5973,25,M,12,60622
5974,18,M,4,37130
5975,50,M,12,3062
5976,45,F,16,97215
5977,45,M,1,1867
5978,45,F,1,19806
5979,35,F,2,35229
5980,18,F,10,27606
5981,56,F,1,55406
5982,18,M,4,77005
5983,45,F,1,78231
5984,1,M,10,21030
5985,25,F,7,34952
5986,18,F,4,14850
5987,45,F,0,70460
5988,35,M,1,90012
5989,45,F,0,78757
5990,35,M,7,80221
5991,25,M,17,77449
5992,25,F,1,26542
5993,50,M,16,73069-5429
5994,56,M,7,98103
5995,35,M,11,55438
5996,1,M,10,54701
5997,25,F,1,32303
5998,25,M,14,55104
5999,56,M,1,42503
6000,25,M,1,43214
6001,35,M,1,56082
6002,35,M,7,1776
6003,25,M,3,29208
6004,25,M,1,60657
6005,56,F,1,1060
6006,25,F,20,90046
6007,18,F,4,21046
6008,50,F,20,50010
6009,35,M,1,32501
6010,25,F,1,55455
6011,25,M,12,53705
6012,25,F,1,32607
6013,45,F,1,76006
6014,25,F,15,28401
6015,25,F,5,28401
6016,35,M,17,80537
6017,18,M,4,78705
6018,25,F,12,60540
6019,35,M,15,2871
6020,45,M,1,80634
6021,25,F,9,80013
6022,35,M,1,48906
6023,35,F,7,21117
6024,25,M,0,10024
6025,50,M,16,10023
6026,45,F,0,1060
6027,25,M,12,8876
6028,25,M,17,57006
6029,25,F,15,32603
6030,25,M,0,43213
6031,18,M,4,20742
6032,35,M,6,11210
6033,25,F,1,23185
6034,25,M,17,32618
6035,45,M,7,55108
6036,18,F,0,45123
6037,56,F,1,14706
6038,50,M,13,78232
6039,25,F,1,78734
6040,25,M,14,94117
